Commodity,Pid,Year,Production,Consumption,Country
Renewable energy,215,2001,0.000715325,0.000715325,Slovenia
Renewable energy,215,2002,0.001006839,0.001006839,Slovenia
Renewable energy,215,2003,0.001196538,0.001196538,Slovenia
Renewable energy,215,2004,0.001179172,0.001179172,Slovenia
Renewable energy,215,2005,0.00106519,0.00106519,Slovenia
Renewable energy,215,2006,0.000952642,0.001137654,Slovenia
Renewable energy,215,2007,0.0009945,0.001577795,Slovenia
Renewable energy,215,2008,0.002774907,0.003813125,Slovenia
Renewable energy,215,2009,0.001860556,0.003129465,Slovenia
Renewable energy,215,2010,0.002196442,0.00407695,Slovenia
Renewable energy,215,2011,0.002966707,0.004468484,Slovenia
Renewable energy,215,2012,0.003987273,0.00613767,Slovenia
Renewable energy,215,2013,0.004424096,0.006908334,Slovenia
Renewable energy,215,2014,0.004764072,0.006571743,Slovenia
Renewable energy,215,2015,0.004981607,0.006236161,Slovenia
Renewable energy,215,2016,0.005033758,0.00582347,Slovenia
Renewable energy,215,2017,0.005251248,0.006318281,Slovenia
Renewable energy,215,2018,0.004809219,0.007912029,Slovenia
Renewable energy,215,2019,0.004935931,0.00895302,Slovenia
Renewable energy,218,1965,0,0,South Africa
Renewable energy,218,1966,0,0,South Africa
Renewable energy,218,1967,0,0,South Africa
Renewable energy,218,1968,0,0,South Africa
Renewable energy,218,1969,0,0,South Africa
Renewable energy,218,1970,0,0,South Africa
Renewable energy,218,1971,0,0,South Africa
Renewable energy,218,1972,0,0,South Africa
Renewable energy,218,1973,0,0,South Africa
Renewable energy,218,1974,0,0,South Africa
Renewable energy,218,1975,0,0,South Africa
Renewable energy,218,1976,0,0,South Africa
Renewable energy,218,1977,0,0,South Africa
Renewable energy,218,1978,0,0,South Africa
Renewable energy,218,1979,0,0,South Africa
Renewable energy,218,1980,0,0,South Africa
Renewable energy,218,1981,0,0,South Africa
Renewable energy,218,1982,0,0,South Africa
Renewable energy,218,1983,0,0,South Africa
Renewable energy,218,1984,0,0,South Africa
Renewable energy,218,1985,0,0,South Africa
Renewable energy,218,1986,0,0,South Africa
Renewable energy,218,1987,0,0,South Africa
Renewable energy,218,1988,0,0,South Africa
Renewable energy,218,1989,0,0,South Africa
Renewable energy,218,1990,0,0,South Africa
Renewable energy,218,1991,0,0,South Africa
Renewable energy,218,1992,0,0,South Africa
Renewable energy,218,1993,0,0,South Africa
Renewable energy,218,1994,0,0,South Africa
Renewable energy,218,1995,0,0,South Africa
Renewable energy,218,1996,0.0006,0.0006,South Africa
Renewable energy,218,1997,0.00146,0.00146,South Africa
Renewable energy,218,1998,0.00231,0.00231,South Africa
Renewable energy,218,1999,0.00197,0.00197,South Africa
Renewable energy,218,2000,0.004868,0.004868,South Africa
Renewable energy,218,2001,0.004310825,0.004310825,South Africa
Renewable energy,218,2002,0.004666006,0.004666006,South Africa
Renewable energy,218,2003,0.004200635,0.004200635,South Africa
Renewable energy,218,2004,0.003989694,0.003989694,South Africa
Renewable energy,218,2005,0.004399234,0.004399234,South Africa
Renewable energy,218,2006,0.004196434,0.004196434,South Africa
Renewable energy,218,2007,0.004423613,0.004423613,South Africa
Renewable energy,218,2008,0.004740149,0.004740149,South Africa
Renewable energy,218,2009,0.004744889,0.004744889,South Africa
Renewable energy,218,2010,0.00429808,0.00429808,South Africa
Renewable energy,218,2011,0.004937982,0.004937982,South Africa
Renewable energy,218,2012,0.0050592,0.0050592,South Africa
Renewable energy,218,2013,0.00698362,0.00698362,South Africa
Renewable energy,218,2014,0.024013671,0.024605671,South Africa
Renewable energy,218,2015,0.056809446,0.057956446,South Africa
Renewable energy,218,2016,0.071704491,0.073295491,South Africa
Renewable energy,218,2017,0.095638141,0.097784141,South Africa
Renewable energy,218,2018,0.109661172,0.112436172,South Africa
Renewable energy,218,2019,0.112572999,0.115902999,South Africa
Renewable energy,127,1965,0,0,South Korea
Renewable energy,127,1966,0,0,South Korea
Renewable energy,127,1967,0,0,South Korea
Renewable energy,127,1968,0,0,South Korea
Renewable energy,127,1969,0,0,South Korea
Renewable energy,127,1970,0,0,South Korea
Renewable energy,127,1971,0,0,South Korea
Renewable energy,127,1972,0,0,South Korea
Renewable energy,127,1973,0,0,South Korea
Renewable energy,127,1974,0,0,South Korea
Renewable energy,127,1975,0,0,South Korea
Renewable energy,127,1976,0,0,South Korea
Renewable energy,127,1977,0,0,South Korea
Renewable energy,127,1978,0,0,South Korea
Renewable energy,127,1979,0,0,South Korea
Renewable energy,127,1980,0,0,South Korea
Renewable energy,127,1981,0,0,South Korea
Renewable energy,127,1982,0,0,South Korea
Renewable energy,127,1983,0,0,South Korea
Renewable energy,127,1984,0,0,South Korea
Renewable energy,127,1985,0,0,South Korea
Renewable energy,127,1986,0,0,South Korea
Renewable energy,127,1987,0,0,South Korea
Renewable energy,127,1988,0,0,South Korea
Renewable energy,127,1989,0,0,South Korea
Renewable energy,127,1990,0.00001,0.00001,South Korea
Renewable energy,127,1991,0.00001,0.00001,South Korea
Renewable energy,127,1992,0.00002,0.00002,South Korea
Renewable energy,127,1993,0.00003,0.00003,South Korea
Renewable energy,127,1994,0.00003,0.00003,South Korea
Renewable energy,127,1995,0.00252,0.00252,South Korea
Renewable energy,127,1996,0.00406,0.00406,South Korea
Renewable energy,127,1997,0.00082,0.00082,South Korea
Renewable energy,127,1998,0.00064,0.00064,South Korea
Renewable energy,127,1999,0.00097411,0.00097411,South Korea
Renewable energy,127,2000,0.00100969,0.00100969,South Korea
Renewable energy,127,2001,0.001060807,0.001060807,South Korea
Renewable energy,127,2002,0.001983324,0.001983324,South Korea
Renewable energy,127,2003,0.002163744,0.002163744,South Korea
Renewable energy,127,2004,0.003412614,0.003663822,South Korea
Renewable energy,127,2005,0.003913127,0.004457411,South Korea
Renewable energy,127,2006,0.004919317,0.007138321,South Korea
Renewable energy,127,2007,0.008489484,0.012508812,South Korea
Renewable energy,127,2008,0.014466514,0.021919018,South Korea
Renewable energy,127,2009,0.02418418,0.034818652,South Korea
Renewable energy,127,2010,0.030596207,0.045543083,South Korea
Renewable energy,127,2011,0.03477131,0.048838958,South Korea
Renewable energy,127,2012,0.038734822,0.053807302,South Korea
Renewable energy,127,2013,0.052772859,0.068222151,South Korea
Renewable energy,127,2014,0.070116777,0.086696505,South Korea
Renewable energy,127,2015,0.100042924,0.118506712,South Korea
Renewable energy,127,2016,0.126662187,0.145209711,South Korea
Renewable energy,127,2017,0.17124977,0.189169274,South Korea
Renewable energy,127,2018,0.214022583,0.242618427,South Korea
Renewable energy,127,2019,0.260616006,0.28942119,South Korea
Renewable energy,221,1965,,,South Sudan
Renewable energy,221,1966,,,South Sudan
Renewable energy,221,1967,,,South Sudan
Renewable energy,221,1968,,,South Sudan
Renewable energy,221,1969,,,South Sudan
Renewable energy,221,1970,,,South Sudan
Renewable energy,221,1971,,,South Sudan
Renewable energy,221,1972,,,South Sudan
Renewable energy,221,1973,,,South Sudan
Renewable energy,221,1974,,,South Sudan
Renewable energy,221,1975,,,South Sudan
Renewable energy,221,1976,,,South Sudan
Renewable energy,221,1977,,,South Sudan
Renewable energy,221,1978,,,South Sudan
Renewable energy,221,1979,,,South Sudan
Renewable energy,221,1980,,,South Sudan
Renewable energy,221,1981,,,South Sudan
Renewable energy,221,1982,,,South Sudan
Renewable energy,221,1983,,,South Sudan
Renewable energy,221,1984,,,South Sudan
Renewable energy,221,1985,,,South Sudan
Renewable energy,221,1986,,,South Sudan
Renewable energy,221,1987,,,South Sudan
Renewable energy,221,1988,,,South Sudan
Renewable energy,221,1989,,,South Sudan
Renewable energy,221,1990,,,South Sudan
Renewable energy,221,1991,,,South Sudan
Renewable energy,221,1992,,,South Sudan
Renewable energy,221,1993,,,South Sudan
Renewable energy,221,1994,,,South Sudan
Renewable energy,221,1995,,,South Sudan
Renewable energy,221,1996,,,South Sudan
Renewable energy,221,1997,,,South Sudan
Renewable energy,221,1998,,,South Sudan
Renewable energy,221,1999,,,South Sudan
Renewable energy,221,2000,,,South Sudan
Renewable energy,221,2001,,,South Sudan
Renewable energy,221,2002,,,South Sudan
Renewable energy,221,2003,,,South Sudan
Renewable energy,221,2004,,,South Sudan
Renewable energy,221,2005,,,South Sudan
Renewable energy,221,2006,,,South Sudan
Renewable energy,221,2007,,,South Sudan
Renewable energy,221,2008,,,South Sudan
Renewable energy,221,2009,,,South Sudan
Renewable energy,221,2010,,,South Sudan
Renewable energy,221,2011,,,South Sudan
Renewable energy,221,2012,,,South Sudan
Renewable energy,221,2013,,,South Sudan
Renewable energy,221,2014,,,South Sudan
Renewable energy,221,2015,,,South Sudan
Renewable energy,221,2016,,,South Sudan
Renewable energy,221,2017,,,South Sudan
Renewable energy,221,2018,,,South Sudan
Renewable energy,221,2019,,,South Sudan
Renewable energy,222,1965,0,0,Spain
Renewable energy,222,1966,0,0,Spain
Renewable energy,222,1967,0,0,Spain
Renewable energy,222,1968,0,0,Spain
Renewable energy,222,1969,0,0,Spain
Renewable energy,222,1970,0.00047,0.00047,Spain
Renewable energy,222,1971,0.00052,0.00052,Spain
Renewable energy,222,1972,0.00061,0.00061,Spain
Renewable energy,222,1973,0.00056,0.00056,Spain
Renewable energy,222,1974,0.00051,0.00051,Spain
Renewable energy,222,1975,0.00113,0.00113,Spain
Renewable energy,222,1976,0.00187,0.00187,Spain
Renewable energy,222,1977,0.00309,0.00309,Spain
Renewable energy,222,1978,0.00316,0.00316,Spain
Renewable energy,222,1979,0.00251,0.00251,Spain
Renewable energy,222,1980,0.00362,0.00362,Spain
Renewable energy,222,1981,0.00424,0.00424,Spain
Renewable energy,222,1982,0.00487,0.00487,Spain
Renewable energy,222,1983,0.0056,0.0056,Spain
Renewable energy,222,1984,0.0055,0.0055,Spain
Renewable energy,222,1985,0.00611,0.00611,Spain
Renewable energy,222,1986,0.00538,0.00538,Spain
Renewable energy,222,1987,0.00563,0.00563,Spain
Renewable energy,222,1988,0.00673,0.00673,Spain
Renewable energy,222,1989,0.005970606,0.005970606,Spain
Renewable energy,222,1990,0.00562,0.00562,Spain
Renewable energy,222,1991,0.00564,0.00564,Spain
Renewable energy,222,1992,0.00686,0.00686,Spain
Renewable energy,222,1993,0.00704,0.00704,Spain
Renewable energy,222,1994,0.00824,0.00824,Spain
Renewable energy,222,1995,0.01296,0.01296,Spain
Renewable energy,222,1996,0.01459,0.01459,Spain
Renewable energy,222,1997,0.02218,0.02218,Spain
Renewable energy,222,1998,0.02898,0.02898,Spain
Renewable energy,222,1999,0.04485,0.04485,Spain
Renewable energy,222,2000,0.06238,0.065351002,Spain
Renewable energy,222,2001,0.083593636,0.086552133,Spain
Renewable energy,222,2002,0.118037032,0.123971848,Spain
Renewable energy,222,2003,0.150057692,0.158238457,Spain
Renewable energy,222,2004,0.185997325,0.193498592,Spain
Renewable energy,222,2005,0.231146203,0.241994772,Spain
Renewable energy,222,2006,0.252016981,0.259291238,Spain
Renewable energy,222,2007,0.296188875,0.302811784,Spain
Renewable energy,222,2008,0.368520932,0.377063692,Spain
Renewable energy,222,2009,0.447313888,0.460531029,Spain
Renewable energy,222,2010,0.512159802,0.572363861,Spain
Renewable energy,222,2011,0.51896421,0.590658773,Spain
Renewable energy,222,2012,0.61584743,0.704204925,Spain
Renewable energy,222,2013,0.683600681,0.722050633,Spain
Renewable energy,222,2014,0.651395975,0.69193004,Spain
Renewable energy,222,2015,0.627915616,0.669442061,Spain
Renewable energy,222,2016,0.617616467,0.664513604,Spain
Renewable energy,222,2017,0.625731041,0.680728414,Spain
Renewable energy,222,2018,0.62466542,0.695306917,Spain
Renewable energy,222,2019,0.690778882,0.745837718,Spain
Renewable energy,223,1965,0,0,Sri Lanka
Renewable energy,223,1966,0,0,Sri Lanka
Renewable energy,223,1967,0,0,Sri Lanka
Renewable energy,223,1968,0,0,Sri Lanka
Renewable energy,223,1969,0,0,Sri Lanka
Renewable energy,223,1970,0,0,Sri Lanka
Renewable energy,223,1971,0,0,Sri Lanka
Renewable energy,223,1972,0,0,Sri Lanka
Renewable energy,223,1973,0,0,Sri Lanka
Renewable energy,223,1974,0,0,Sri Lanka
Renewable energy,223,1975,0,0,Sri Lanka
Renewable energy,223,1976,0,0,Sri Lanka
Renewable energy,223,1977,0,0,Sri Lanka
Renewable energy,223,1978,0,0,Sri Lanka
Renewable energy,223,1979,0,0,Sri Lanka
Renewable energy,223,1980,0,0,Sri Lanka
Renewable energy,223,1981,0,0,Sri Lanka
Renewable energy,223,1982,0,0,Sri Lanka
Renewable energy,223,1983,0,0,Sri Lanka
Renewable energy,223,1984,0,0,Sri Lanka
Renewable energy,223,1985,0,0,Sri Lanka
Renewable energy,223,1986,0,0,Sri Lanka
Renewable energy,223,1987,0,0,Sri Lanka
Renewable energy,223,1988,0,0,Sri Lanka
Renewable energy,223,1989,0,0,Sri Lanka
Renewable energy,223,1990,0,0,Sri Lanka
Renewable energy,223,1991,0,0,Sri Lanka
Renewable energy,223,1992,0,0,Sri Lanka
Renewable energy,223,1993,0,0,Sri Lanka
Renewable energy,223,1994,0,0,Sri Lanka
Renewable energy,223,1995,0,0,Sri Lanka
Renewable energy,223,1996,0,0,Sri Lanka
Renewable energy,223,1997,0,0,Sri Lanka
Renewable energy,223,1998,0,0,Sri Lanka
Renewable energy,223,1999,0.000035,0.000035,Sri Lanka
Renewable energy,223,2000,0.00003832,0.00003832,Sri Lanka
Renewable energy,2.23E+02,2001,4.37E-05,4.37E-05,Sri Lanka
Renewable energy,2.23E+02,2002,5.04E-05,5.04E-05,Sri Lanka
Renewable energy,2.23E+02,2003,5.70E-05,5.70E-05,Sri Lanka
Renewable energy,2.23E+02,2004,6.20E-05,6.20E-05,Sri Lanka
Renewable energy,2.23E+02,2005,9.01E-05,9.01E-05,Sri Lanka
Renewable energy,2.23E+02,2006,9.12E-05,9.12E-05,Sri Lanka
Renewable energy,2.23E+02,2007,8.97E-05,8.97E-05,Sri Lanka
Renewable energy,223,2008,0.000145748,0.000145748,Sri Lanka
Renewable energy,223,2009,0.000314493,0.000314493,Sri Lanka
Renewable energy,223,2010,0.000871696,0.000871696,Sri Lanka
Renewable energy,223,2011,0.001231096,0.001231096,Sri Lanka
Renewable energy,223,2012,0.001659712,0.001659712,Sri Lanka
Renewable energy,223,2013,0.0025379,0.0025379,Sri Lanka
Renewable energy,223,2014,0.003132659,0.003132659,Sri Lanka
Renewable energy,223,2015,0.004091293,0.004091293,Sri Lanka
Renewable energy,223,2016,0.004524817,0.004524817,Sri Lanka
Renewable energy,223,2017,0.00592578,0.00592578,Sri Lanka
Renewable energy,223,2018,0.006884193,0.006884193,Sri Lanka
Renewable energy,223,2019,0.007367119,0.007367119,Sri Lanka
Renewable energy,226,1965,,,Sudan
Renewable energy,226,1966,,,Sudan
Renewable energy,226,1967,,,Sudan
Renewable energy,226,1968,,,Sudan
Renewable energy,226,1969,,,Sudan
Renewable energy,226,1970,,,Sudan
Renewable energy,226,1971,,,Sudan
Renewable energy,226,1972,,,Sudan
Renewable energy,226,1973,,,Sudan
Renewable energy,226,1974,,,Sudan
Renewable energy,226,1975,,,Sudan
Renewable energy,226,1976,,,Sudan
Renewable energy,226,1977,,,Sudan
Renewable energy,226,1978,,,Sudan
Renewable energy,226,1979,,,Sudan
Renewable energy,226,1980,,,Sudan
Renewable energy,226,1981,,,Sudan
Renewable energy,226,1982,,,Sudan
Renewable energy,226,1983,,,Sudan
Renewable energy,226,1984,,,Sudan
Renewable energy,226,1985,,,Sudan
Renewable energy,226,1986,,,Sudan
Renewable energy,226,1987,,,Sudan
Renewable energy,226,1988,,,Sudan
Renewable energy,226,1989,,,Sudan
Renewable energy,226,1990,,,Sudan
Renewable energy,226,1991,,,Sudan
Renewable energy,226,1992,,,Sudan
Renewable energy,226,1993,,,Sudan
Renewable energy,226,1994,,,Sudan
Renewable energy,226,1995,,,Sudan
Renewable energy,226,1996,,,Sudan
Renewable energy,226,1997,,,Sudan
Renewable energy,226,1998,,,Sudan
Renewable energy,226,1999,,,Sudan
Renewable energy,226,2000,,,Sudan
Renewable energy,226,2001,,,Sudan
Renewable energy,226,2002,,,Sudan
Renewable energy,226,2003,,,Sudan
Renewable energy,226,2004,,,Sudan
Renewable energy,226,2005,,,Sudan
Renewable energy,226,2006,,,Sudan
Renewable energy,226,2007,,,Sudan
Renewable energy,226,2008,,,Sudan
Renewable energy,226,2009,,,Sudan
Renewable energy,226,2010,,,Sudan
Renewable energy,226,2011,,,Sudan
Renewable energy,226,2012,,,Sudan
Renewable energy,226,2013,,,Sudan
Renewable energy,226,2014,,,Sudan
Renewable energy,226,2015,,,Sudan
Renewable energy,226,2016,,,Sudan
Renewable energy,226,2017,,,Sudan
Renewable energy,226,2018,,,Sudan
Renewable energy,226,2019,,,Sudan
Renewable energy,228,1965,0,0,Sweden
Renewable energy,228,1966,0,0,Sweden
Renewable energy,228,1967,0,0,Sweden
Renewable energy,228,1968,0,0,Sweden
Renewable energy,228,1969,0,0,Sweden
Renewable energy,228,1970,0.0013,0.0013,Sweden
Renewable energy,228,1971,0.0016,0.0016,Sweden
Renewable energy,228,1972,0.00226,0.00226,Sweden
Renewable energy,228,1973,0.00399,0.00399,Sweden
Renewable energy,228,1974,0.00357,0.00357,Sweden
Renewable energy,228,1975,0.0031,0.0031,Sweden
Renewable energy,228,1976,0.00354,0.00354,Sweden
Renewable energy,228,1977,0.0036,0.0036,Sweden
Renewable energy,228,1978,0.00276,0.00276,Sweden
Renewable energy,228,1979,0.00347,0.00347,Sweden
Renewable energy,228,1980,0.00721,0.00721,Sweden
Renewable energy,228,1981,0.00921,0.00921,Sweden
Renewable energy,228,1982,0.01002,0.01002,Sweden
Renewable energy,228,1983,0.0145,0.0145,Sweden
Renewable energy,228,1984,0.01853,0.01853,Sweden
Renewable energy,228,1985,0.01808,0.01808,Sweden
Renewable energy,228,1986,0.01986,0.01986,Sweden
Renewable energy,228,1987,0.01965,0.01965,Sweden
Renewable energy,228,1988,0.02046,0.02046,Sweden
Renewable energy,228,1989,0.02194,0.02194,Sweden
Renewable energy,228,1990,0.01949,0.01949,Sweden
Renewable energy,228,1991,0.01873,0.01873,Sweden
Renewable energy,228,1992,0.02041,0.02041,Sweden
Renewable energy,228,1993,0.02224,0.02224,Sweden
Renewable energy,228,1994,0.02305,0.02305,Sweden
Renewable energy,228,1995,0.0246,0.0246,Sweden
Renewable energy,228,1996,0.02263,0.02263,Sweden
Renewable energy,228,1997,0.02977,0.02977,Sweden
Renewable energy,228,1998,0.03089,0.03089,Sweden
Renewable energy,228,1999,0.03056,0.03056,Sweden
Renewable energy,228,2000,0.04556,0.04556,Sweden
Renewable energy,228,2001,0.042333312,0.042333312,Sweden
Renewable energy,228,2002,0.047232581,0.047232581,Sweden
Renewable energy,228,2003,0.050911731,0.050911731,Sweden
Renewable energy,228,2004,0.07847828,0.07847828,Sweden
Renewable energy,228,2005,0.081748481,0.088159851,Sweden
Renewable energy,228,2006,0.089952453,0.097445288,Sweden
Renewable energy,228,2007,0.107759813,0.11600159,Sweden
Renewable energy,228,2008,0.117239814,0.131016855,Sweden
Renewable energy,228,2009,0.131768889,0.144282914,Sweden
Renewable energy,228,2010,0.147396258,0.167701247,Sweden
Renewable energy,228,2011,0.164447012,0.188089791,Sweden
Renewable energy,228,2012,0.179686909,0.207326689,Sweden
Renewable energy,228,2013,0.196568133,0.223694404,Sweden
Renewable energy,228,2014,0.201346168,0.237317694,Sweden
Renewable energy,228,2015,0.247076786,0.290104269,Sweden
Renewable energy,228,2016,0.245434434,0.301084495,Sweden
Renewable energy,228,2017,0.269235,0.332200129,Sweden
Renewable energy,228,2018,0.258820526,0.318417591,Sweden
Renewable energy,228,2019,0.299449664,0.360984356,Sweden
Renewable energy,229,1965,0,0,Switzerland
Renewable energy,229,1966,0,0,Switzerland
Renewable energy,229,1967,0,0,Switzerland
Renewable energy,229,1968,0,0,Switzerland
Renewable energy,229,1969,0,0,Switzerland
Renewable energy,229,1970,0,0,Switzerland
Renewable energy,229,1971,0,0,Switzerland
Renewable energy,229,1972,0,0,Switzerland
Renewable energy,229,1973,0,0,Switzerland
Renewable energy,229,1974,0,0,Switzerland
Renewable energy,229,1975,0,0,Switzerland
Renewable energy,229,1976,0,0,Switzerland
Renewable energy,229,1977,0,0,Switzerland
Renewable energy,229,1978,0.00098,0.00098,Switzerland
Renewable energy,229,1979,0.00287,0.00287,Switzerland
Renewable energy,229,1980,0.00173,0.00173,Switzerland
Renewable energy,229,1981,0.00436,0.00436,Switzerland
Renewable energy,229,1982,0.0039,0.0039,Switzerland
Renewable energy,229,1983,0.00396,0.00396,Switzerland
Renewable energy,229,1984,0.00369,0.00369,Switzerland
Renewable energy,229,1985,0.00365,0.00365,Switzerland
Renewable energy,229,1986,0.00458,0.00458,Switzerland
Renewable energy,229,1987,0.00511,0.00511,Switzerland
Renewable energy,229,1988,0.00513,0.00513,Switzerland
Renewable energy,229,1989,0.00529,0.00529,Switzerland
Renewable energy,229,1990,0.00439,0.00439,Switzerland
Renewable energy,229,1991,0.00438,0.00438,Switzerland
Renewable energy,229,1992,0.00488,0.00488,Switzerland
Renewable energy,229,1993,0.00495,0.00495,Switzerland
Renewable energy,229,1994,0.00555,0.00555,Switzerland
Renewable energy,229,1995,0.0058,0.0058,Switzerland
Renewable energy,229,1996,0.00622,0.00622,Switzerland
Renewable energy,229,1997,0.00667,0.00667,Switzerland
Renewable energy,229,1998,0.007,0.007,Switzerland
Renewable energy,229,1999,0.00762,0.00762,Switzerland
Renewable energy,229,2000,0.00847,0.00847,Switzerland
Renewable energy,229,2001,0.008872013,0.008872013,Switzerland
Renewable energy,229,2002,0.009170129,0.009170129,Switzerland
Renewable energy,229,2003,0.009346731,0.009346731,Switzerland
Renewable energy,229,2004,0.009686752,0.009686752,Switzerland
Renewable energy,229,2005,0.010119304,0.010119304,Switzerland
Renewable energy,229,2006,0.011296981,0.011296981,Switzerland
Renewable energy,229,2007,0.0117045,0.0117045,Switzerland
Renewable energy,229,2008,0.012211491,0.012396441,Switzerland
Renewable energy,229,2009,0.012334444,0.012547717,Switzerland
Renewable energy,229,2010,0.013169264,0.013502319,Switzerland
Renewable energy,229,2011,0.015141402,0.015502695,Switzerland
Renewable energy,229,2012,0.017748,0.018154736,Switzerland
Renewable energy,229,2013,0.020249458,0.020693552,Switzerland
Renewable energy,229,2014,0.023948623,0.024859984,Switzerland
Renewable energy,229,2015,0.025773214,0.02789887,Switzerland
Renewable energy,229,2016,0.028671657,0.03206497,Switzerland
Renewable energy,229,2017,0.032886,0.038257252,Switzerland
Renewable energy,229,2018,0.034688947,0.041584171,Switzerland
Renewable energy,229,2019,0.0369382,0.044499713,Switzerland
Renewable energy,230,1965,,,Syria
Renewable energy,230,1966,,,Syria
Renewable energy,230,1967,,,Syria
Renewable energy,230,1968,,,Syria
Renewable energy,230,1969,,,Syria
Renewable energy,230,1970,,,Syria
Renewable energy,230,1971,,,Syria
Renewable energy,230,1972,,,Syria
Renewable energy,230,1973,,,Syria
Renewable energy,230,1974,,,Syria
Renewable energy,230,1975,,,Syria
Renewable energy,230,1976,,,Syria
Renewable energy,230,1977,,,Syria
Renewable energy,230,1978,,,Syria
Renewable energy,230,1979,,,Syria
Renewable energy,230,1980,,,Syria
Renewable energy,230,1981,,,Syria
Renewable energy,230,1982,,,Syria
Renewable energy,230,1983,,,Syria
Renewable energy,230,1984,,,Syria
Renewable energy,230,1985,,,Syria
Renewable energy,230,1986,,,Syria
Renewable energy,230,1987,,,Syria
Renewable energy,230,1988,,,Syria
Renewable energy,230,1989,,,Syria
Renewable energy,230,1990,,,Syria
Renewable energy,230,1991,,,Syria
Renewable energy,230,1992,,,Syria
Renewable energy,230,1993,,,Syria
Renewable energy,230,1994,,,Syria
Renewable energy,230,1995,,,Syria
Renewable energy,230,1996,,,Syria
Renewable energy,230,1997,,,Syria
Renewable energy,230,1998,,,Syria
Renewable energy,230,1999,,,Syria
Renewable energy,230,2000,,,Syria
Renewable energy,230,2001,,,Syria
Renewable energy,230,2002,,,Syria
Renewable energy,230,2003,,,Syria
Renewable energy,230,2004,,,Syria
Renewable energy,230,2005,,,Syria
Renewable energy,230,2006,,,Syria
Renewable energy,230,2007,,,Syria
Renewable energy,230,2008,,,Syria
Renewable energy,230,2009,,,Syria
Renewable energy,230,2010,,,Syria
Renewable energy,230,2011,,,Syria
Renewable energy,230,2012,,,Syria
Renewable energy,230,2013,,,Syria
Renewable energy,230,2014,,,Syria
Renewable energy,230,2015,,,Syria
Renewable energy,230,2016,,,Syria
Renewable energy,230,2017,,,Syria
Renewable energy,230,2018,,,Syria
Renewable energy,230,2019,,,Syria
Renewable energy,231,1965,0,0,Taiwan
Renewable energy,231,1966,0,0,Taiwan
Renewable energy,231,1967,0,0,Taiwan
Renewable energy,231,1968,0,0,Taiwan
Renewable energy,231,1969,0,0,Taiwan
Renewable energy,231,1970,0,0,Taiwan
Renewable energy,231,1971,0,0,Taiwan
Renewable energy,231,1972,0,0,Taiwan
Renewable energy,231,1973,0,0,Taiwan
Renewable energy,231,1974,0,0,Taiwan
Renewable energy,231,1975,0,0,Taiwan
Renewable energy,231,1976,0,0,Taiwan
Renewable energy,231,1977,0,0,Taiwan
Renewable energy,231,1978,0,0,Taiwan
Renewable energy,231,1979,0,0,Taiwan
Renewable energy,231,1980,0,0,Taiwan
Renewable energy,231,1981,0,0,Taiwan
Renewable energy,2.31E+02,1982,8.28E-05,8.28E-05,Taiwan
Renewable energy,2.31E+02,1983,4.55E-05,4.55E-05,Taiwan
Renewable energy,2.31E+02,1984,3.51E-05,3.51E-05,Taiwan
Renewable energy,2.31E+02,1985,2.96E-05,2.96E-05,Taiwan
Renewable energy,231,1986,0.000045321,0.000045321,Taiwan
Renewable energy,231,1987,0.000028272,0.000028272,Taiwan
Renewable energy,2.31E+02,1988,3.10E-05,3.10E-05,Taiwan
Renewable energy,231,1989,0.003172142,0.003172142,Taiwan
Renewable energy,231,1990,0.003461438,0.003461438,Taiwan
Renewable energy,231,1991,0.003945282,0.003945282,Taiwan
Renewable energy,231,1992,0.004211191,0.004211191,Taiwan
Renewable energy,231,1993,0.003634829,0.003634829,Taiwan
Renewable energy,231,1994,0.003853552,0.003853552,Taiwan
Renewable energy,231,1995,0.005167886,0.005167886,Taiwan
Renewable energy,231,1996,0.005952005,0.005952005,Taiwan
Renewable energy,231,1997,0.005202695,0.005202695,Taiwan
Renewable energy,231,1998,0.006172268,0.006172268,Taiwan
Renewable energy,231,1999,0.007530776,0.007530776,Taiwan
Renewable energy,231,2000,0.010596316,0.010596316,Taiwan
Renewable energy,231,2001,0.013684565,0.013684565,Taiwan
Renewable energy,231,2002,0.017194661,0.017194661,Taiwan
Renewable energy,231,2003,0.017784785,0.017784785,Taiwan
Renewable energy,231,2004,0.018256247,0.018256247,Taiwan
Renewable energy,231,2005,0.018792754,0.018792754,Taiwan
Renewable energy,231,2006,0.020464567,0.020464567,Taiwan
Renewable energy,231,2007,0.022223159,0.022223159,Taiwan
Renewable energy,231,2008,0.022889677,0.022889677,Taiwan
Renewable energy,231,2009,0.024012807,0.024012807,Taiwan
Renewable energy,231,2010,0.027078768,0.027078768,Taiwan
Renewable energy,231,2011,0.031692899,0.031692899,Taiwan
Renewable energy,231,2012,0.031721215,0.031721215,Taiwan
Renewable energy,231,2013,0.035199825,0.035199825,Taiwan
Renewable energy,231,2014,0.036318286,0.036318286,Taiwan
Renewable energy,231,2015,0.039516354,0.039516354,Taiwan
Renewable energy,231,2016,0.040676534,0.040676534,Taiwan
Renewable energy,231,2017,0.047450272,0.047450272,Taiwan
Renewable energy,231,2018,0.057103789,0.057103789,Taiwan
Renewable energy,231,2019,0.07129867,0.07129867,Taiwan
Renewable energy,236,1965,0,0,Thailand
Renewable energy,236,1966,0,0,Thailand
